"ID","路线编号","所在行政区划代码","路线名称","起点名称","止点名称","起点桩号","止点桩号","里程（公里）","技术等级代码","技术等级","是否一幅高速","车道数量(个)","面层类型代码","面层类型","路基宽度(米)","路面宽度(米)","面层厚度(厘米)","设计时速(公里/小时)","修建年度","改建年度","最近一次修复养护年度","断链类型","是否城管路段","是否断头路段","路段收费性质","重复路段线路编号","重复路段起点桩号","重复路段终点桩号","养护里程","可绿化里程","已绿化里程","地貌代码","地貌汉字","涵洞数量(个)","管养单位名称","省际出入口","国道调整前路线编号","是否按干线公路管理接养","备注","F40","startx","starty","endx","endy"
"3535","S237","140822","裴运线","七庄村","南景村外（接台运线）","21.043","36.646","15.603","11","一级","否","4","11","沥青混凝土","25.5","23","9","100","2006","","","0","否","否","还贷","","","","15.603","15.603","15.603","4","平原","0","运城市鑫佰融交通建设有限公司","0","S237","是","","","MTEwLjg2ODU3MTY2","MzUuNDI0ODczMzg=","MTEwLjg4Mjk5NzM4","MzUuMjg2NzcwMzQ="
"3538","S237","140802","裴运线","皇甫乡","中陈","38.561","44.125","5.564","11","一级","否","4","11","沥青混凝土","25.5","23","10","100","2006","","","0","否","否","还贷","","","","5.564","5.564","5.564","4","平原","0","运城市鑫佰融交通建设有限公司","0","S237","是","","","MTEwLjg4OTcwNDky","MzUuMjcwNTIyNzQ=","MTEwLjkwODE1NTk=","MzUuMjIyOTU4Mzc="
"3539","S237","140802","裴运线","中陈","中陈","44.125","45.024","0.899","11","一级","否","4","11","沥青混凝土","25.5","23","10","100","2006","","","0","否","否","还贷","","","","0.899","0.899","0.899","4","平原","0","运城市鑫佰融交通建设有限公司","0","S237","是","","","MTEwLjkwODE1NTk=","MzUuMjIyOTU4Mzc=","MTEwLjkxMDU3ODA1","MzUuMjE1MDY3MQ=="
"3540","S237","140802","裴运线","中陈","南店村委会","45.024","47.449","2.425","11","一级","否","4","11","沥青混凝土","25.5","23","10","100","2006","","","0","否","否","还贷","","","","2.425","2.425","2.425","4","平原","0","运城市鑫佰融交通建设有限公司","0","S237","是","","","MTEwLjkxMDU3ODA1","MzUuMjE1MDY3MQ==","MTEwLjkxNjY0ODQx","MzUuMTkzOTQwMDg="
"3541","S237","140802","裴运线","南店村委会","西翟底","47.449","48.347","0.898","11","一级","否","4","11","沥青混凝土","25.5","23","10","100","2006","","","0","否","否","还贷","","","","0.898","0.898","0.898","4","平原","0","运城市鑫佰融交通建设有限公司","0","S237","是","","","MTEwLjkxNjY0ODQx","MzUuMTkzOTQwMDg=","MTEwLjkyMDI0Mzk5","MzUuMTg2NDM5ODI="
"3542","S237","140802","裴运线","西翟底","西翟底","48.347","48.602","0.255","11","一级","否","4","11","沥青混凝土","25.5","23","10","100","2006","","","0","否","否","还贷","","","","0.255","0.255","0.255","4","平原","0","运城市鑫佰融交通建设有限公司","0","S237","是","","","MTEwLjkyMDI0Mzk5","MzUuMTg2NDM5ODI=","MTEwLjkyMDUz","MzUuMTg0MTYxNjY="
"3544","S237","140802","裴运线","杨包村","陶上村","54.788","59.302","4.514","11","一级","否","4","11","沥青混凝土","25.5","23","10","100","2006","","","0","否","否","还贷","","","","4.514","4.514","4.514","4","平原","0","运城市鑫佰融交通建设有限公司","0","S237","是","","","MTEwLjkzNzE2ODMz","MzUuMTMwOTkxNjY=","MTEwLjk1NTgyNDE2","MzUuMDkzNDczODI="
"3545","S237","140802","裴运线","陶上村","北城办事处","59.302","66.199","6.897","11","一级","否","4","11","沥青混凝土","24","22","10","100","2001","","","0","否","否","非收费","","","","6.897","6.897","6.897","4","平原","2","运城公路管理段","0","S237","是","","","MTEwLjk1NTgyNDE2","MzUuMDkzNDczODI=","MTEwLjk4NDE1ODU0","MzUuMDM2MTA1NDI="
"3546","S238","140882","小风线","马家村","东卫一村","0","3.009","3.009","12","二级","否","2","11","沥青混凝土","12","12","8","80","1976","2008","","0","否","否","非收费","","","","3.009","3.009","3.009","3","微丘","0","河津公路管理段","0","S238","是","","","MTEwLjY5NjUzMjI3","MzUuNDk4MDEzNDg=","MTEwLjY3ODAx","MzUuNDc1ODY="
"3548","S238","140822","小风线","裴庄乡","裴庄村","8.5","9.645","1.145","12","二级","否","2","11","沥青混凝土","12","12","7","80","1976","2008","","0","否","否","非收费","","","","1.145","1.145","1.145","3","微丘","0","万荣公路管理段","0","S238","是","","","MTEwLjY0Mzc4Nzc0","MzUuNDM2MjI2NjE=","MTEwLjYzNTQ5MTE5","MzUuNDI4NjQyMzM="
"3551","S238","140822","小风线","荣河镇荣河村","王正村外接S237140822","20.538","25.329","4.791","12","二级","否","2","11","沥青混凝土","12","12","7","80","1995","2008","","0","否","否","非收费","","","","4.791","4.791","4.791","4","平原","1","万荣公路管理段","0","S238","是","","","MTEwLjU1NjU0OTE2","MzUuMzU1NDQ1ODM=","MTEwLjU1NTE4NTQ4","MzUuMzE1MTk0NTY="
"3552","S238","140822","小风线","王正村外接S237140822","S237140822省道","25.329","28.624","3.295","12","二级","否","2","11","沥青混凝土","12","12","7","80","1995","2008","","0","否","否","非收费","","","","3.295","3.295","3.295","4","平原","1","万荣公路管理段","0","S238","是","","","MTEwLjU1NTE4NTQ4","MzUuMzE1MTk0NTY=","MTEwLjU0Mjg5MDk3","MzUuMjg4MTMyNjI="
"3554","S238","140821","小风线","王显乡竹家村","孙吉镇","30.254","31.048","0.794","12","二级","否","2","11","沥青混凝土","12","12","8","80","1986","2008","","0","否","否","非收费","","","","0.794","0.794","0.794","4","平原","1","临猗公路管理段","0","S238","是","","","MTEwLjUzMjI1MTY2","MzUuMjc2NjU5MTY=","MTEwLjUyOTAyMzIx","MzUuMjcwMDE0NTg="
"3555","S238","140821","小风线","孙吉镇","孙吉镇","31.048","31.288","0.24","12","二级","否","2","11","沥青混凝土","12","12","8","80","1986","2008","","0","否","否","非收费","","","","0.24","0.24","0.24","4","平原","0","临猗公路管理段","0","S238","是","","","MTEwLjUyOTAyMzIx","MzUuMjcwMDE0NTg=","MTEwLjUyODAz","MzUuMjY4MDEzMzM="
"3558","S238","140821","小风线","孙吉镇","孙吉镇","33.474","34.096","0.622","12","二级","否","2","11","沥青混凝土","12","12","8","80","1986","2008","","0","否","否","非收费","","","","0.622","0.622","0.622","4","平原","0","临猗公路管理段","0","S238","是","","","MTEwLjUxODI5MDQx","MzUuMjUwMDQ5ODE=","MTEwLjUxNDkxMTY2","MzUuMjQ1MTc2NjY="
"3559","S238","140821","小风线","孙吉镇","孙吉镇入口","34.096","35.855","1.759","12","二级","否","2","11","沥青混凝土","12","12","8","80","1976","2008","","0","否","否","非收费","","","","1.759","1.759","1.759","4","平原","0","临猗公路管理段","0","S238","是","","","MTEwLjUxNDkxMTY2","MzUuMjQ1MTc2NjY=","MTEwLjUxMjY5Mzk3","MzUuMjMwMTM1OTM="
"3560","S238","140821","小风线","孙吉镇入口","贾村","35.855","38.039","2.184","12","二级","否","2","11","沥青混凝土","12","12","8","80","1976","2008","","0","否","否","非收费","","","","2.184","2.184","2.184","4","平原","0","临猗公路管理段","0","S238","是","","","MTEwLjUxMjY5Mzk3","MzUuMjMwMTM1OTM=","MTEwLjQ5NjgzNTkz","MzUuMjE2NjE1MDI="
"3561","S238","140821","小风线","贾村","孙吉镇","38.039","39.864","1.825","12","二级","否","2","11","沥青混凝土","12","12","8","80","1999","2008","","0","否","否","非收费","","","","1.825","1.825","1.825","4","平原","2","临猗公路管理段","0","S238","是","","","MTEwLjQ5NjgzNTkz","MzUuMjE2NjE1MDI=","MTEwLjQ4ODA4Njcz","MzUuMjAxODYyNjE="
"3562","S238","140821","小风线","孙吉镇","孙吉镇","39.864","40.161","0.297","12","二级","否","2","11","沥青混凝土","12","12","8","80","1999","2008","","0","否","否","非收费","","","","0.297","0.297","0.297","4","平原","0","临猗公路管理段","0","S238","是","","","MTEwLjQ4ODA4Njcz","MzUuMjAxODYyNjE=","MTEwLjQ4NjAzMTEx","MzUuMTk5Nzg5NDQ="
"3563","S238","140821","小风线","孙吉镇","临晋镇","40.161","42.129","1.968","12","二级","否","2","11","沥青混凝土","12","12","8","80","1999","2008","","0","否","否","非收费","","","","1.968","1.968","1.968","4","平原","2","临猗公路管理段","0","S238","是","","","MTEwLjQ4NjAzMTEx","MzUuMTk5Nzg5NDQ=","MTEwLjQ3OTk5ODMz","MzUuMTgzMzk3MDI="
"3564","S238","140821","小风线","临晋镇","临晋镇","42.129","42.821","0.692","12","二级","否","2","11","沥青混凝土","12","12","8","80","1999","2008","","0","否","否","非收费","","","","0.692","0.692","0.692","4","平原","2","临猗公路管理段","0","S238","是","","","MTEwLjQ3OTk5ODMz","MzUuMTgzMzk3MDI=","MTEwLjQ4MDM0MTY2","MzUuMTc3MTcwNjM="
"3566","S238","140821","小风线","临晋镇","东齐永村","47.694","49.324","1.63","12","二级","否","2","11","沥青混凝土","12","12","8","80","1999","2008","","0","否","否","非收费","","","","1.63","1.63","1.63","4","平原","1","临猗公路管理段","0","S238","是","","","MTEwLjQ5MDA4Nzcx","MzUuMTM3MDk3NDM=","MTEwLjQ4ODk3NTkx","MzUuMTIyNjI1OTY="
"3567","S238","140821","小风线","东齐永村","冯家卓村","49.324","49.698","0.374","12","二级","否","2","11","沥青混凝土","12","12","8","80","1976","2008","","0","否","否","非收费","","","","0.374","0.374","0.374","4","平原","0","临猗公路管理段","0","S238","是","","","MTEwLjQ4ODk3NTkx","MzUuMTIyNjI1OTY=","MTEwLjQ5MDMxMjU4","MzUuMTE5NTMyMzI="
"3570","S238","140821","小风线","七级镇孝子村","东张镇冯留村","61.021","65.809","4.788","12","二级","否","2","11","沥青混凝土","12","12","6.5","80","2005","","","0","否","否","非收费","","","","4.788","4.788","4.788","4","平原","10","临猗公路管理段","0","S238","是","","","MTEwLjUwOTQ3NQ==","MzUuMDQzODk2NjY=","MTEwLjQ3NzAxMTY2","MzUuMDEwMTMxNjY="
"3571","S238","140881","小风线","东张镇冯留村","长宁","65.809","68.009","2.2","12","二级","否","2","11","沥青混凝土","12","12","7","80","2004","","","0","否","否","非收费","","","","2.2","2.2","2.2","4","平原","5","永济公路管理段","0","S238","是","","","MTEwLjQ3NzAxMTY2","MzUuMDEwMTMxNjY=","MTEwLjQ2MTkzMzE=","MzQuOTk0NzYyMDQ="
"3575","S238","140881","小风线","王东","高市西","73.765","77.394","3.629","12","二级","否","2","11","沥青混凝土","12","12","7","80","2004","","","0","否","否","非收费","","","","3.629","3.629","3.629","4","平原","3","永济公路管理段","0","S238","是","","","MTEwLjQyNDc4","MzQuOTUzMTE=","MTEwLjQyMjA3NzE4","MzQuOTIxMDM2Mzc="
"3576","S238","140881","小风线","高市西","高市西","77.394","77.56","0.166","12","二级","否","2","11","沥青混凝土","12","12","7","80","2004","","","0","否","否","非收费","","","","0.166","0.166","0.166","4","平原","0","永济公路管理段","0","S238","是","","","MTEwLjQyMjA3NzE4","MzQuOTIxMDM2Mzc=","MTEwLjQyMjUxNzY0","MzQuOTE5NTkyOQ=="
"3577","S238","140881","小风线","高市西","郭平店","77.56","79.641","2.081","12","二级","否","2","11","沥青混凝土","12","12","7","80","2004","","","0","否","否","非收费","","","","2.081","2.081","2.081","4","平原","2","永济公路管理段","0","S238","是","","","MTEwLjQyMjUxNzY0","MzQuOTE5NTkyOQ==","MTEwLjQyOTk5MTAx","MzQuOTAyMzIzNjg="
"3578","S238","140881","小风线","郭平店","城北街道小朝村","79.641","81.565","1.924","12","二级","否","2","11","沥青混凝土","12","12","7","80","2004","","","0","否","否","非收费","","","","1.924","1.924","1.924","4","平原","2","永济公路管理段","0","S238","是","","","MTEwLjQyOTk5MTAx","MzQuOTAyMzIzNjg=","MTEwLjQzOTQwMTIz","MzQuODg3NTA4NDU="
"3579","S238","140881","小风线","城北街道小朝村","城北街道小朝村","81.565","81.727","0.162","12","二级","否","2","11","沥青混凝土","15","15","7","80","1975","2009","","0","否","否","非收费","","","","0.162","0.162","0.162","4","平原","0","永济公路管理段","0","S238","是","","","MTEwLjQzOTQwMTIz","MzQuODg3NTA4NDU=","MTEwLjQzOTk4MDI0","MzQuODg2MTMwNTM="
"3581","S239","140821","临陌线","猗氏镇","牛杜村","24.41","27.852","3.442","11","一级","否","4","11","沥青混凝土","24","18","8","60","1989","2006","","0","否","否","非收费","","","","3.442","3.442","3.442","4","平原","2","临猗公路管理段","0","S239","是","","","MTEwLjc3MzkxODg=","MzUuMTMyNDc2ODk=","MTEwLjc4Mjg2MjI1","MzUuMTAyNTkzODQ="
"3588","S239","140802","临陌线","解州镇","解州镇政府","51.997","53.979","1.982","13","三级","否","2","11","沥青混凝土","9","7","5","40","1991","","","0","否","否","非收费","","","","1.982","1.982","1.46","4","平原","1","运城公路管理段","0","S239","是","","","MTEwLjg0NDc5NTg0","MzQuOTIzMjEwMTk=","MTEwLjg0NzEzNTg2","MzQuOTA2NDY5Mzc="
"3589","S239","140802","临陌线","解州镇政府","解州镇","55.395","59.416","4.021","13","三级","否","2","11","沥青混凝土","7.5","7.5","5","40","1988","","","5","否","否","非收费","","","","4.021","4.021","4.021","1","山岭","7","运城公路管理段","0","S239","是","","","MTEwLjg2MjMyODMz","MzQuOTA4OTY4MzM=","MTEwLjg2MTU1MDc5","MzQuODg4NzM3Njk="
"3590","S239","140802","临陌线","解州镇","解州镇政府","59.416","70.375","10.959","13","三级","否","2","23","沥青表面处治","7.5","7.5","4","40","1988","2005","","0","否","否","非收费","","","","10.959","0","0","1","山岭","26","运城公路管理段","0","S239","是","","","MTEwLjg2MTU1MDc5","MzQuODg4NzM3Njk=","MTEwLjg4NTQ3","MzQuODQxNjM1"
"3594","S239","140830","临陌线","陌南镇","东窑村","84.934","85.53","0.596","12","二级","否","2","11","沥青混凝土","12","12","3","40","1996","2009","","0","否","否","非收费","","","","0.596","0.596","0.596","1","山岭","0","芮城公路管理段","0","S239","是","","","MTEwLjg3NzE3MzMz","MzQuNzUxNTcxNjY=","MTEwLjg3NzE0MzI5","MzQuNzQ1ODQyMTQ="
"3596","S243","141182","汾介线","307线交叉点","赵家庄","0","3.172","3.172","11","一级","否","4","11","沥青混凝土","24","21.5","10","80","1998","","2008","0","否","否","非收费","","","","3.172","3.172","2.231","3","微丘","1","汾阳公路管理段","0","S243","是","","","MTExLjc0NTUxMDI0","MzcuMjUzNTE1NzY=","MTExLjc3MzExODY3","MzcuMjM2Nzg1MzE="
"3597","S243","141182","汾介线","赵家庄","孝臣村","3.172","6.975","3.803","11","一级","否","4","11","沥青混凝土","24","21.5","10","80","1935","","2008","0","否","否","非收费","S223","3.8","7.603","0","0","0","3","微丘","0","汾阳公路管理段","0","S243","是","","","MTExLjc3MzExODY3","MzcuMjM2Nzg1MzE=","MTExLjc3OTgwNjU3","MzcuMjAyODQ5NzE="
"3598","S243","141182","汾介线","孝臣村","大虢城","6.975","11.2","4.225","11","一级","否","4","11","沥青混凝土","24","21.5","10","80","1998","","2008","0","否","否","非收费","","","","4.225","4.143","3.984","3","微丘","5","汾阳公路管理段","0","S243","是","","","MTExLjc3OTgwNjU3","MzcuMjAyODQ5NzE=","MTExLjgxMjgxMjA3","MzcuMTc3OTMzMjc="
"3602","S248","141125","三大线","碛口","聚财塔村","26.5","46.335","19.835","12","二级","否","2","11","沥青混凝土","10","9","10","60","2009","","","0","否","否","非收费","","","","19.835","19.299","0","2","重丘","29","柳林公路管理段","0","S248","是","","","MTEwLjg2MTQwOTgx","MzcuNjM1MTY3MQ==","MTEwLjg3OTQ1NzI=","MzcuNTA0NjQ3OTc="
"3603","S248","141125","三大线","聚财塔村","薛家湾村","46.335","46.735","0.4","12","二级","否","2","11","沥青混凝土","10","9","10","60","2009","","","0","否","否","非收费","","","","0.4","0.4","0","2","重丘","0","柳林公路管理段","0","S248","是","","","MTEwLjg3OTQ1NzI=","MzcuNTA0NjQ3OTc=","MTEwLjg4MjU3ODYy","MzcuNTAyOTg2NzY="
"3604","S248","141125","三大线","薛家湾村","薛家湾村","46.735","50.43","3.695","12","二级","否","2","11","沥青混凝土","10","9","10","60","2009","","","0","否","否","非收费","","","","3.695","3.313","0","2","重丘","1","柳林公路管理段","0","S248","是","","","MTEwLjg4MjU3ODYy","MzcuNTAyOTg2NzY=","MTEwLjg5MjMxMjM0","MzcuNDczMDM3NzQ="
"3605","S248","141125","三大线","薛家湾村","薛家湾村","50.43","53.851","3.421","11","一级","否","4","11","沥青混凝土","30","15","10","60","2009","2014","","0","否","否","非收费","","","","3.421","3.421","0","2","重丘","0","柳林公路管理段","0","S248","是","","","MTEwLjg5MjMxMjM0","MzcuNDczMDM3NzQ=","MTEwLjg5ODgzNTAy","MzcuNDQyODExNjM="
"3617","S248","141032","三大线","交警队","药家湾","160.045","161.953","1.908","12","二级","否","4","11","沥青混凝土","17","16","7","60","1999","2008","","4","否","否","非收费","","","","1.908","1.908","1.908","1","山岭","1","永和公路管理段","0","S248","是","","","MTEwLjYyNTQ5Njk4","MzYuNzY0ODI4NDQ=","MTEwLjYyNzg3ODMz","MzYuNzQ5MDk4MzM="
"3618","S248","141032","三大线","药家湾","药家湾","161.953","163.164","1.211","12","二级","否","4","11","沥青混凝土","20","19","7","60","1999","","","0","否","否","非收费","","","","1.211","1.211","1.211","1","山岭","1","永和公路管理段","0","S248","是","","","MTEwLjYyNzg3ODMz","MzYuNzQ5MDk4MzM=","MTEwLjYyMjA1MTY2","MzYuNzM5NDczMzM="
"3619","S248","141032","三大线","药家湾","药家湾","163.164","163.325","0.161","12","二级","否","2","11","沥青混凝土","12","10","7","60","1999","2008","","0","否","否","非收费","","","","0.161","0.161","0.161","1","山岭","0","永和公路管理段","0","S248","是","","","MTEwLjYyMjA1MTY2","MzYuNzM5NDczMzM=","MTEwLjYyMjY2ODMz","MzYuNzM4MTIxNjY="
"3622","S248","141032","三大线","毛家垣村","交口村","175.11","177.016","1.906","12","二级","否","2","11","沥青混凝土","10","9.4","7","60","1999","2008","","0","否","否","非收费","","","","1.906","1.906","1.906","1","山岭","8","永和公路管理段","0","S248","是","","","MTEwLjU5NTk0MTY2","MzYuNjUxMzU2NjY=","MTEwLjU4OTkyMTY2","MzYuNjM2NDE="
"3623","S248","141032","三大线","交口村","阁底村入口","177.016","177.38","0.364","12","二级","否","2","11","沥青混凝土","10","9.4","7","60","1999","2008","","0","否","否","非收费","","","","0.364","0.364","0.364","1","山岭","0","永和公路管理段","0","S248","是","","","MTEwLjU4OTkyMTY2","MzYuNjM2NDE=","MTEwLjU5MTE0MzMz","MzYuNjMzNDczMzM="
"3624","S248","141032","三大线","阁底村入口","交口村入口","177.38","177.527","0.147","12","二级","否","2","11","沥青混凝土","10","9.4","7","60","1999","2008","","0","否","否","非收费","","","","0.147","0.147","0.147","1","山岭","1","永和公路管理段","0","S248","是","","","MTEwLjU5MTE0MzMz","MzYuNjMzNDczMzM=","MTEwLjU4OTY1","MzYuNjMzMjY2NjY="
"3627","S248","141032","三大线","前窑石村","前龙石腰","180.285","182.833","2.548","12","二级","否","2","11","沥青混凝土","10","9.4","7","60","1999","2008","","0","否","否","非收费","","","","2.548","2.548","2.548","1","山岭","9","永和公路管理段","0","S248","是","","","MTEwLjYxMzMzMTY2","MzYuNjI2MTk2NjY=","MTEwLjYzOTQ2ODMz","MzYuNjI0ODc2NjY="
"3631","S248","141030","三大线","昕水镇入口","大宁段门口","213.94","216.055","2.115","12","二级","否","2","11","沥青混凝土","12","9.4","7","60","1999","2008","","0","否","否","非收费","","","","2.115","2.115","1.055","1","山岭","5","大宁公路管理段","0","S248","是","","","MTEwLjc1MjkzMTQ1","MzYuNDcxODUwNTI=","MTEwLjc2OTM5NjM2","MzYuNDY4MDUxMw=="
